8.4864,-0.1758
8.5020,0.7774
8.5176,0.4779
8.5332,1.0691
8.5488,0.5625
8.5644,1.0684
8.5800,2.1074
8.5956,3.0410
8.6112,2.7880
8.6268,1.8470
8.6424,2.7323
8.6580,1.4130
8.6736,0.3391
8.6892,-1.8056
8.7048,-0.9362
8.7204,-0.9313
8.7360,-0.3604
8.7516,1.5792
8.7672,1.1313
8.7828,1.3208
8.7984,0.4897
8.8140,1.5652
8.8296,1.0652
8.8452,1.7459
8.8608,2.3994
8.8764,1.0338
8.8920,0.8095
8.9076,0.8567
8.9232,1.3005
8.9388,1.0857
8.9544,1.3838
8.9700,3.1448
8.9856,3.1306
9.0012,2.8623
9.0168,2.5554
9.0324,1.6716
9.0480,2.2705
9.0636,5.7883
9.0792,4.7198
9.0948,4.0012
9.1104,2.7687
9.1260,2.9281
9.1416,4.3859
9.1572,5.1329
9.1728,3.0858
9.1884,4.0312
9.2352,3.9293
9.2508,3.3214
9.2664,3.8601
9.2820,3.0596
9.3132,2.6214
9.3288,3.0063
9.3444,4.2862
9.3600,4.1100
9.3756,4.6876
9.3912,4.1268
9.4068,3.5222
9.4224,4.6620
9.4380,4.0634
9.4536,5.8853
9.4692,5.0636
9.4848,3.0086
9.5004,4.6253
9.5160,4.4395
9.5316,3.4048
9.5472,3.4774
9.5628,1.2947
9.5784,0.5477
9.5940,0.7992
9.6096,1.2076
9.6252,0.9803
9.6408,-0.2312
9.6564,-0.1450
9.6720,-1.7556
9.6876,-1.0027
9.7032,-0.7693
9.7188,-2.0067
9.7344,-1.4177
9.7500,-2.0792
9.7656,-1.7915
9.7812,-0.4157
9.7968,-1.0794
9.8124,-0.1650
9.8280,1.7957
9.8436,2.3547
9.8592,1.1807
9.8748,0.9403
9.8904,2.8447
9.9060,4.1308
9.9216,4.9652
9.9372,5.6365
9.9528,5.8172
9.9684,6.3728
9.9840,6.0991
9.9996,6.2751
10.0152,6.1078
10.0308,5.4040
10.0464,6.0917
10.0620,6.1348
10.0776,5.1038
10.0932,6.1525
10.1088,5.5061
10.1244,4.2931
10.1400,4.0287
10.1556,5.4969
10.1712,5.4233
10.1868,4.8982
10.2024,4.7835
10.2180,4.2305
10.2336,3.7364
10.2492,5.1462
10.2648,5.3903
10.2804,4.8999
10.2960,3.8798
10.3272,4.2752
10.3428,5.1393
10.3584,5.2575
10.3740,3.7691
10.4208,2.4644
10.4520,2.2486
10.4676,0.4502
10.4832,0.7130
10.4988,1.4507
10.5144,1.6504
10.5300,1.7329
10.5456,0.9943
10.5612,0.1551
10.5768,0.7790
10.5924,-0.1563
10.6080,0.5587
10.6236,1.9721
10.6548,3.0661
10.6704,3.1972
10.6860,4.5133
10.7016,3.8901
10.7172,5.6297
10.7328,5.9906
10.7484,6.2150
10.7640,7.0341
10.7796,8.6128
10.7952,9.0230
10.8108,8.8561
10.8264,7.4645
10.8420,8.2885
10.8576,7.4221
10.8732,8.2577
10.8888,8.9305
10.9044,8.8738
10.9200,7.6859
10.9512,7.5679
10.9668,8.6829
10.9824,7.3808
10.9980,8.5161
11.0136,7.0025
11.0292,6.9904
11.0448,6.4264
11.0604,6.2065
11.1228,6.1826
11.1540,6.5211
11.1696,5.8422
11.1852,6.7702
11.2008,6.7401
11.2164,4.7642
11.2320,5.1662
11.2476,4.3954
11.2632,4.9148
11.2788,6.5357
11.2944,7.1216
11.3100,7.6848
11.3256,8.2403
11.3412,7.3260
11.3568,6.7836
11.3724,7.1998
11.3880,6.8536
11.4036,6.2005
11.4192,5.9374
11.4816,4.7267
11.5128,5.9717
11.5284,5.4840
11.5440,6.1206
11.5596,5.7057
11.5752,6.5306
11.5908,6.0374
11.6064,6.4416
11.6220,7.3962
11.6376,5.4544
11.6532,4.9944
11.6688,5.4888
11.6844,5.4795
11.7000,5.7753
11.7156,6.5111
11.7312,5.1639
11.7468,4.8704
